3861	2428	3594	993	3339	1821	718	3473	850	3568	607	2631	2418	1644	2058	967	3429	2360	2439	1805	2824	3606	125	1290	1338	1082	1379	2494	1591	1414	444	548	3443	2511	90	4095	1050	3314	1742	3016	3904	977	442	1661	2923	404	3156	518	2167	1542	1481	470	287	1492	2591	4096	593	3035	3241	1992	1894	2049	460	2071	90	894	440	503	756	3701	730	3723	1426	325	1664	1783	3843	2914	1745	724	2175	1251	3360	2723	1361	90	3176	2024	2956	1322	3524
1904	221	1263	3751	2155	3512	594	1102	629	3497	1765	1530	2699	318	2715	3770	582	3391	3764	633	983	710	168	3330	2799	1529	3408	3302	3990	1342	2829	2743	806	4069	532	97	3917	2863	2669	90	3055	1675	3275	1850	835	3814	1575	2010	1756	1303	2485	525	619	975	1782	593	4096	1146	1110	635	90	817	3686	1705	1360	2225	672	1617	3605	1346	1655	832	2224	2968	3416	3976	427	1755	759	1235	1046	3714	2138	1249	1173	712	767	4006	2373	109	1114
173	1885	2166	4093	392	790	1962	2284	2567	782	153	3631	2174	3180	583	4061	3948	723	3287	1938	3746	1527	2498	3043	409	279	3725	1977	1059	1404	2987	1250	1845	2143	880	1516	3691	3587	1086	1947	2740	2296	3767	2594	2104	1098	727	1092	3304	546	861	144	417	2767	3262	3035	1146	4096	1309	1601	2777	3741	550	236	687	765	3588	554	1295	3222	1178	90	2449	3247	297	2413	3070	840	2016	897	1983	4009	304	1441	1234	3937	3999	4005	2713	3537	1771
2949	234	3457	3842	3417	2208	2093	596	3410	4016	3018	742	359	3748	1576	1874	3577	3815	1009	3570	2427	3230	145	3148	2988	3246	3031	90	847	2745	1819	2245	821	3498	3087	1191	3091	1095	209	636	3841	1733	3354	1074	3713	3158	1301	3447	3891	3177	1405	240	2818	4058	2667	3241	1110	1309	4096	1425	1539	2083	2357	2761	330	405	787	2925	2961	2463	2514	617	2756	482	2614	204	3144	2992	2205	1454	3952	2368	3496	2602	2051	2301	2808	3601	3114	3204	3425
3152	3667	2309	3531	745	773	1209	1960	801	2518	180	469	1666	3181	134	946	3306	1907	725	1846	1630	2784	3884	3600	400	3879	508	2876	3470	1162	1494	4001	1519	667	2996	3902	3324	119	2446	2050	4002	547	258	2117	3050	588	2232	2311	1196	90	3503	1931	2038	3432	2519	1992	635	1601	1425	4096	1978	186	1475	3546	1445	709	1194	522	2764	93	3669	1012	1222	2326	2737	1776	3720	1598	2141	1154	2448	947	1914	1966	3343	369	884	3234	2017	626	3165
3210	1739	2527	969	2074	1013	1640	2101	2212	2037	2465	3455	755	1455	1743	3621	3617	2336	3342	2397	443	3943	3482	2235	2376	2880	1351	2396	3295	3286	415	2812	696	3159	925	99	2912	1324	2803	1489	1715	193	2958	905	2378	303	3540	3448	1702	655	1005	2021	3518	2789	1176	1894	90	2777	1539	1978	4096	915	2701	2816	851	676	2941	1858	217	2638	866	90	2421	1063	3779	609	2129	1473	218	1429	2849	2868	2451	1768	2171	455	2303	872	621	1967	808
1257	2246	1589	276	466	1450	3736	1633	90	2883	3207	3481	3039	4094	3674	3411	1723	3971	3184	2176	957	2781	2222	514	2352	2287	2904	2763	3389	1932	3578	1991	3761	3991	2384	3965	3233	256	1406	179	2636	178	90	2650	3791	2383	2323	2297	1816	649	3328	373	341	1365	2735	2049	817	3741	2083	186	915	4096	2031	183	2412	639	3626	3889	3816	2793	2503	3865	3802	3510	3926	3642	3478	1939	2285	185	1374	3173	1040	126	228	1335	3075	1083	2183	3966	2014
1892	3759	1208	498	1158	2646	164	1319	615	2004	3427	419	3174	2409	2227	565	3682	2977	2810	2312	424	3045	3038	766	2025	1314	3395	3673	274	878	3557	647	3319	3197	329	393	1264	2402	3959	2432	90	471	166	1754	1883	235	2657	3855	3768	3171	1592	1271	2782	2001	2258	460	3686	550	2357	1475	2701	2031	4096	3826	2121	1905	1753	2995	4003	627	1645	3024	3316	90	2991	3270	2558	3188	2736	284	1175	3325	3320	1785	1113	1866	149	3264	2621	888	485
2674	1465	1403	3728	3662	506	1706	3157	2692	3553	156	2750	599	853	2291	810	3840	3209	686	1192	1865	2565	804	1275	586	90	269	3885	2099	1015	314	2948	3925	3636	1041	1680	3978	2592	585	3312	3215	2695	589	3190	1687	1104	1424	2951	3799	3936	3278	699	322	92	2990	2071	1705	236	2761	3546	2816	183	3826	4096	4057	1337	954	3876	3533	1439	2630	1230	4023	1408	895	719	2112	1478	402	3972	1693	3665	311	664	3218	1697	2576	2390	2975	4063	2343
3034	2470	1961	2771	2582	1798	2676	150	3363	3100	302	1369	2022	2835	540	1556	3026	3514	356	3526	2405	879	3283	253	3112	3967	4078	675	4064	1998	1747	896	2564	294	451	1412	3969	365	1286	3805	1253	3282	1119	2671	1035	2506	2903	1223	1267	1242	965	1972	3089	169	2350	90	1360	687	330	1445	851	2412	2121	4057	4096	3772	474	3607	292	2393	1108	1806	2067	3664	1135	4048	3069	1996	1186	2897	2230	1402	2105	1897	2491	798	90	2196	4028	3977	3049
1854	3690	3122	3800	2262	272	1048	2161	1435	90	1422	3309	351	2505	916	3357	2254	2878	3013	3974	2107	3458	1321	3183	3333	3589	1421	2714	2907	1936	2702	333	3073	3030	863	3598	445	1974	2934	90	541	2539	1965	3486	2460	3453	1503	2247	3332	1127	90	1089	280	1201	1822	894	2225	765	405	709	676	639	1905	1337	3772	4096	216	2794	208	428	143	1683	2181	2609	670	1623	1841	2154	241	431	749	1332	2289	3506	1710	1707	3979	1541	2530	1315	3138
2586	567	2839	3707	4081	2673	1156	574	3651	1026	2054	2615	433	493	3244	2579	2308	3609	3623	3586	492	2369	3933	4083	3185	1930	3653	105	3807	825	3318	160	2936	2545	1891	499	641	558	2584	2708	549	90	2240	4038	777	1044	1097	2913	90	2596	3685	2746	3451	2998	1164	440	672	3588	787	1194	2941	3626	1753	954	474	216	4096	2719	2570	3500	3335	751	1506	2493	1551	2893	2419	3341	1171	3618	2119	2047	1296	3558	90	3052	2836	2259	3420	2624	3192
2455	2223	527	2585	3120	1534	3804	1273	2846	1857	990	1317	2381	2366	2153	3046	1058	2801	1448	1288	3684	2144	1507	2693	2122	956	1647	2002	2858	3037	3437	2758	1458	3719	148	3095	818	2571	354	267	736	2192	1941	3729	680	3530	2656	1453	2634	2574	90	129	3788	1289	211	503	1617	554	2925	522	1858	3889	2995	3876	3607	2794	2719	4096	2605	1889	282	3722	1002	1471	528	3590	338	3340	1882	705	2420	1080	2042	1588	3806	922	1218	1485	2030	3351	2729
305	162	1372	3932	3875	1461	2380	1522	2526	1298	3191	1609	1920	3604	2300	489	397	793	3441	3697	3837	2688	3358	315	3409	2473	3582	167	739	539	2456	576	1657	237	90	1183	2335	2441	3205	3167	2611	1153	1505	2721	2546	1562	1659	1367	1284	1518	4029	941	4060	1746	1626	756	3605	1295	2961	2764	217	3816	4003	3533	292	208	2570	2605	4096	1550	3580	1246	346	678	2158	135	1722	660	857	496	2407	1459	988	1613	115	2593	999	2608	3647	568	3666
1088	3243	4082	785	3906	2504	2960	2909	2216	820	882	90	1220	1330	3670	2945	3681	2437	113	3280	2544	3846	2718	4092	112	1076	316	3002	3063	3362	1981	3315	1736	2533	4065	3818	2359	1632	2459	937	871	3863	161	3119	3798	581	90	175	2020	1255	1564	2831	2854	3916	1942	3701	1346	3222	2463	93	2638	2793	627	1439	2393	428	3500	1889	1550	4096	3493	1751	1767	2635	3961	2578	3161	1236	90	4045	90	1535	2046	1117	1784	1431	1033	963	475	90	1836
2424	3812	1643	1181	2172	1512	3872	1105	332	3378	2964	3098	2724	2467	2940	2270	124	3221	2445	3677	155	90	2691	3610	924	213	3809	2979	207	1955	3739	3094	3953	1915	1565	90	1631	779	1899	1034	1121	2354	1837	708	1844	3231	3565	3133	2435	1366	1879	3689	2090	3555	2293	730	1655	1178	2514	3669	866	2503	1645	2630	1108	143	3335	282	3580	3493	4096	1262	2092	2525	3536	481	603	2862	3160	2253	1385	3269	1531	1528	3399	152	3591	271	1057	3864	1212
3182	2962	1878	628	116	4088	3785	1533	734	223	2972	2033	1004	90	4089	2251	3384	1056	3025	3882	799	1446	2371	738	1652	3428	1537	90	2568	3464	2400	1547	127	3652	230	1793	2561	1380	3907	3099	378	3922	3640	3939	2260	456	90	1423	2239	2207	1540	1145	1856	2600	96	3723	832	90	617	1012	90	3865	3024	1230	1806	1683	751	3722	1246	1751	1262	4096	1838	3980	90	1766	3850	2150	512	1999	2918	1125	2362	3973	3944	552	1339	2414	3985	521	3786
1686	1795	1944	3490	1398	2757	3291	399	1187	862	3595	2901	3924	2356	2314	420	3508	3659	3522	4011	2471	1660	2483	3334	980	3009	2349	3970	3461	1039	3212	3692	3909	1036	3433	1306	2061	3387	2896	3782	4077	837	1329	3915	1099	2754	3995	2379	1730	1014	2250	3336	662	529	1052	1426	2224	2449	2756	1222	2421	3802	3316	4023	2067	2181	1506	1002	346	1767	2092	1838	4096	4021	2188	1043	1895	90	432	1763	3029	517	530	3742	943	3071	951	2722	3086	425	2332
515	472	3765	3921	2319	3778	3887	1308	1869	769	1390	2828	1860	3456	1202	881	3731	3285	1411	1712	3848	772	3149	2989	2640	3683	90	807	2097	2823	811	2910	2985	966	3298	1190	3062	998	2237	2361	3036	4047	746	1828	3567	195	2497	2946	2126	2871	3068	90	2528	3491	1444	325	2968	3247	482	2326	1063	3510	90	1408	3664	2609	2493	1471	678	2635	2525	3980	4021	4096	2060	3225	1189	2304	2710	90	889	976	1568	288	3717	3644	3163	935	2500	1142	3147
2228	1436	572	3997	484	2313	3193	362	2807	1585	2271	430	3290	2062	1382	1833	3856	1233	3381	363	2772	2535	3888	2146	1170	3658	4019	242	3310	668	2655	944	898	2256	2647	1553	202	1681	1487	1410	2286	3103	3551	3858	1210	2434	2536	3762	903	2484	1628	4068	2209	1622	1140	1664	3416	297	2614	2737	3779	3926	2991	895	1135	670	1551	528	2158	3961	3536	90	2188	2060	4096	1237	3499	929	2974	439	2749	3844	1760	3516	1567	3671	3467	142	3614	1646	2553
3297	917	401	960	1929	733	1698	249	3101	3910	933	2580	2644	1378	3405	1604	90	2521	4066	1087	2027	3261	955	2177	374	3348	1749	2583	1437	114	1472	1045	1022	706	803	90	770	2458	2703	659	1131	232	270	3265	3331	1383	931	468	1323	3308	2866	758	2079	1703	3629	1783	3976	2413	204	1776	609	3642	3270	719	4048	1623	2893	3590	135	2578	481	1766	1043	3225	1237	4096	652	1302	90	1847	3307	1224	2431	3706	1432	3923	4008	2629	2415	601	2219
1477	3983	3811	1310	3237	389	2894	2169	1963	1418	1409	2906	90	2654	3542	3866	348	3602	544	1807	3376	1219	536	1690	809	1291	3676	3521	3534	638	2128	1797	3088	3727	1021	2517	4084	1641	2339	523	1325	604	939	421	3074	385	3115	2028	2919	1504	1648	3950	90	620	2969	3843	427	3070	3144	3720	2129	3478	2558	2112	3069	1841	2419	338	1722	3161	603	3850	1895	1189	3499	652	4096	3162	138	1279	3968	1062	1701	3962	3774	2639	1480	958	2399	1442	3700
2075	3869	1270	2869	1888	3229	1912	3624	387	735	3894	462	3368	1679	3562	3289	1019	3940	265	2136	490	1925	1103	4033	2806	2670	3756	90	3702	780	1493	1711	2236	3129	3155	519	2728	3085	2805	203	4056	3645	2026	3871	1428	309	2928	504	520	3305	3403	3300	4074	2438	1496	2914	1755	840	2992	1598	1473	1939	3188	1478	1996	2154	3341	3340	660	1236	2862	2150	90	2304	929	1302	3162	4096	2130	4040	3123	3548	534	1313	1861	2898	538	3350	2263	3914	1064
2939	762	2882	1825	2029	367	579	2541	3749	2687	3198	2370	2850	2935	637	616	390	865	1940	3392	2986	3040	1067	1524	1500	171	2861	364	1375	3743	2983	90	495	2973	2660	380	3903	989	1937	410	2425	381	2492	4087	1552	2678	2785	2221	873	3375	1744	2832	3196	2044	3012	1745	759	2016	2205	2141	218	2285	2736	402	1186	241	1171	1882	857	90	3160	512	432	2710	2974	90	138	2130	4096	3735	2056	3214	3199	2547	1484	4020	3439	1526	3817	1566	215
131	2220	2184	2922	3059	1348	3775	2633	1359	1128	611	1538	2102	2976	661	1006	437	3783	90	3987	1300	1027	2899	934	2034	1433	2363	2540	1371	263	3750	95	1130	2696	100	841	260	3912	90	3404	3228	1587	3886	1653	90	1281	2318	3079	2917	1580	340	4018	110	2926	3485	724	1235	897	1454	1154	1429	185	284	3972	2897	431	3618	705	496	4045	2253	1999	1763	90	439	1847	1279	4040	3735	4096	1596	721	819	3838	2453	2748	870	2165	1729	1987	3255
2157	1900	1970	2649	326	3386	3949	3715	422	2472	1501	128	741	2523	3480	3153	642	2180	1020	2429	2388	600	2475	1651	720	3989	4041	729	3988	3412	1143	3547	2003	1812	2252	2787	3226	1571	874	1903	1185	1085	800	3853	830	3738	2937	1349	1120	154	319	3227	3599	2202	1994	2175	1046	1983	3952	2448	2849	1374	1175	1693	2230	749	2119	2420	2407	90	1385	2918	3029	889	2749	3307	3968	3123	2056	1596	4096	2601	196	3281	1980	1997	255	624	3041	2658	2151
1497	4025	1606	1896	2556	2234	1824	885	1572	1890	2447	3015	229	2330	1394	90	3484	1801	2401	295	3870	657	1670	2889	3996	1488	843	181	1750	2932	2953	3745	3561	3258	2307	4054	646	1109	1709	3463	1544	2522	1873	3251	1773	413	4027	563	4017	2610	1810	2599	877	3619	2430	1251	3714	4009	2368	947	2868	3173	3325	3665	1402	1332	2047	1080	1459	1535	3269	1125	517	976	3844	1224	1062	3548	3214	721	2601	4096	4012	2890	473	334	822	1582	1096	1669	622
3327	1737	1392	2548	1081	2895	1152	1278	537	2915	3797	3007	1107	3554	2627	3694	4042	1486	1502	3501	1010	3911	2815	352	2305	436	317	1802	449	1510	1584	890	692	101	3474	2040	3930	3704	3784	3250	1197	722	90	1193	2325	467	2142	2140	1294	2891	3584	2751	740	1149	1272	3360	2138	304	3496	1914	2451	1040	3320	311	2105	2289	1296	2042	988	2046	1531	2362	530	1568	1760	2431	1701	534	3199	819	196	4012	4096	2778	2765	277	1225	1699	2680	2041	2966
1261	3092	833	789	1979	1954	3519	3615	1312	561	602	3845	1244	231	2274	3249	791	90	3539	1884	2218	1340	2275	347	3359	4014	3821	371	3892	2677	2924	2795	3592	1911	3459	1139	3523	1843	2168	3106	2346	2302	3505	2902	3142	3345	3014	2163	2375	219	973	2623	2954	1079	3382	2723	1249	1441	2602	1966	1768	126	1785	664	1897	3506	3558	1588	1613	1117	1528	3973	3742	288	3516	3706	3962	1313	2547	3838	3281	2890	2778	4096	1840	3057	1376	1118	2709	227	212
2577	2011	2681	121	3256	1188	2837	3090	1818	1498	3388	2217	1386	2045	201	412	3172	90	3097	1391	3569	1625	264	1811	1172	1774	1689	1483	268	3000	1243	172	1827	2562	3206	3104	2341	3822	2853	2731	1692	1299	3868	3574	2088	1560	875	2215	1029	1377	2417	2927	2742	683	930	1361	1173	1234	2051	3343	2171	228	1113	3218	2491	1710	90	3806	115	1784	3399	3944	943	3717	1567	1432	3774	1861	1484	2453	1980	473	2765	1840	4096	2604	3964	3796	3426	1872	1195
1676	849	3135	1719	2665	1363	2160	4052	1946	828	2626	3477	876	2377	3581	1988	1543	157	1608	555	3431	2685	2348	1239	1037	2773	608	2490	2015	2942	2106	598	2464	2100	1909	3263	2774	2077	1610	3238	910	2804	3771	3271	1069	1277	1887	2725	797	1599	2651	1467	1430	2198	2436	90	712	3937	2301	369	455	1335	1866	1697	798	1707	3052	922	2593	1431	152	552	3071	3644	3671	3923	2639	2898	4020	2748	1997	334	277	3057	2604	4096	3022	3240	3367	883	1993
3993	2887	928	743	1511	2454	1549	3080	3004	2082	1328	1438	2515	3253	2933	1093	4044	679	2110	2659	1718	3679	961	1682	2682	644	3611	3849	3472	224	3248	2189	3525	301	2856	2461	2931	1607	2531	992	2164	717	1976	435	1047	3541	912	1166	1789	491	461	1910	663	4015	685	3176	767	3999	2808	884	2303	3075	149	2576	90	3979	2836	1218	999	1033	3591	1339	951	3163	3467	4008	1480	538	3439	870	255	822	1225	1376	3964	3022	4096	2422	701	3794	2457
2783	2476	1804	2098	205	2199	1077	2819	1881	625	1112	2394	1011	2178	2321	3365	1662	2187	950	542	2598	357	3401	411	1973	90	3371	3489	2278	3655	2114	2479	595	760	1017	3020	3828	564	794	1364	2152	1179	1168	1464	1957	308	106	3413	1554	2916	2733	2269	3430	2008	1959	2024	4006	4005	3601	3234	872	1083	3264	2390	2196	1541	2259	1485	2608	963	271	2414	2722	935	142	2629	958	3350	1526	2165	624	1582	1699	1118	3796	3240	2422	4096	997	2111	2327
2625	3462	3836	4013	2827	702	3139	1073	1902	2833	90	90	1908	3217	2385	1061	3529	2549	3083	3808	3687	3058	244	4075	1933	3145	2486	2065	3168	1731	995	3835	1595	1148	684	4090	543	987	4026	3905	1416	3394	1413	90	1049	1952	859	3141	1982	2036	713	3021	3851	575	1665	2956	2373	2713	3114	2017	621	2183	2621	2975	4028	2530	3420	2030	3647	475	1057	3985	3086	2500	3614	2415	2399	2263	3817	1729	3041	1096	2680	2709	3426	3367	701	997	4096	3552	914
1141	3137	3296	1136	3918	2118	3941	2012	132	1245	3494	3436	90	1685	3793	1030	2095	1054	2315	2496	2000	577	1984	3276	1155	1926	2524	2970	1764	1545	3575	2666	2877	246	1796	1174	2619	1462	1799	3549	3373	372	3380	278	3766	1721	2857	1717	2738	2512	3544	1055	908	1320	3556	1322	109	3537	3204	626	1967	3966	888	4063	3977	1315	2624	3351	568	90	3864	521	425	1142	1646	601	1442	3914	1566	1987	2658	1669	2041	227	1872	883	3794	2111	3552	4096	1256
1880	1443	1347	247	1695	747	2123	3668	1862	2364	2255	2248	289	3239	3628	1559	3361	3819	1401	3515	1129	90	243	3279	1696	2947	1734	194	350	3303	3878	2063	2342	569	1075	1677	3293	2179	1353	3688	823	1232	1629	1434	1779	1151	2697	1311	2543	2717	2109	2720	191	2848	3236	3524	1114	1771	3425	3165	808	2014	485	2343	3049	3138	3192	2729	3666	1836	1212	3786	2332	3147	2553	2219	3700	1064	215	3255	2151	622	2966	212	1195	1993	2457	2327	914	1256	4096
